Title,Description,Price,Ingredients,Nutrient,Col1,Col2,Col3,Col4,url
Sainsbury's Coconut & Jam Loaf Cake 240g,"Coconut sponge with raspberry jam, topped with raspberry jam and desiccated coconut",£1.90,"IINGREDIENTS:Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Sugar, Raspberry Jam (15%) (Raspberries, Glucose-Fructose Syrup, Sugar, Gelling Agent: Pectin; Acidity Regulators: Citric Acid, Sodium Citrate; Colour: Anthocyanins; Preservative: Potassium Sorbate; Flavouring), PasteurisedEgg, Rapeseed Oil, Desiccated Coconut (4.5%), PasteurisedEggWhite, Humectant: Vegetable Glycerine; Skimmed Cows'MilkPowder, Raising Agents: Disodium Diphosphate, Potassium Bicarbonate; Emulsifiers: Mono- and Diglycerides of Fatty Acids, Polyglycerol Esters of Fatty Acids; Preservative: Potassium Sorbate; Flavouring.",Starch,25.2g,10.3g,-,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-coconut-raspberry-loaf-cake-240g-serves-6-
Sainsbury's Coconut & Jam Loaf Cake 240g,"Coconut sponge with raspberry jam, topped with raspberry jam and desiccated coconut",£1.90,"IINGREDIENTS:Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Sugar, Raspberry Jam (15%) (Raspberries, Glucose-Fructose Syrup, Sugar, Gelling Agent: Pectin; Acidity Regulators: Citric Acid, Sodium Citrate; Colour: Anthocyanins; Preservative: Potassium Sorbate; Flavouring), PasteurisedEgg, Rapeseed Oil, Desiccated Coconut (4.5%), PasteurisedEggWhite, Humectant: Vegetable Glycerine; Skimmed Cows'MilkPowder, Raising Agents: Disodium Diphosphate, Potassium Bicarbonate; Emulsifiers: Mono- and Diglycerides of Fatty Acids, Polyglycerol Esters of Fatty Acids; Preservative: Potassium Sorbate; Flavouring.",Fibre,1.6g,0.7g,-,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-coconut-raspberry-loaf-cake-240g-serves-6-
Sainsbury's Coconut & Jam Loaf Cake 240g,"Coconut sponge with raspberry jam, topped with raspberry jam and desiccated coconut",£1.90,"IINGREDIENTS:Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Sugar, Raspberry Jam (15%) (Raspberries, Glucose-Fructose Syrup, Sugar, Gelling Agent: Pectin; Acidity Regulators: Citric Acid, Sodium Citrate; Colour: Anthocyanins; Preservative: Potassium Sorbate; Flavouring), PasteurisedEgg, Rapeseed Oil, Desiccated Coconut (4.5%), PasteurisedEggWhite, Humectant: Vegetable Glycerine; Skimmed Cows'MilkPowder, Raising Agents: Disodium Diphosphate, Potassium Bicarbonate; Emulsifiers: Mono- and Diglycerides of Fatty Acids, Polyglycerol Esters of Fatty Acids; Preservative: Potassium Sorbate; Flavouring.",Protein,6.1g,2.5g,5%,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-coconut-raspberry-loaf-cake-240g-serves-6-
Sainsbury's Coconut & Jam Loaf Cake 240g,"Coconut sponge with raspberry jam, topped with raspberry jam and desiccated coconut",£1.90,"IINGREDIENTS:Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Sugar, Raspberry Jam (15%) (Raspberries, Glucose-Fructose Syrup, Sugar, Gelling Agent: Pectin; Acidity Regulators: Citric Acid, Sodium Citrate; Colour: Anthocyanins; Preservative: Potassium Sorbate; Flavouring), PasteurisedEgg, Rapeseed Oil, Desiccated Coconut (4.5%), PasteurisedEggWhite, Humectant: Vegetable Glycerine; Skimmed Cows'MilkPowder, Raising Agents: Disodium Diphosphate, Potassium Bicarbonate; Emulsifiers: Mono- and Diglycerides of Fatty Acids, Polyglycerol Esters of Fatty Acids; Preservative: Potassium Sorbate; Flavouring.",Salt,0.33g,0.13g,2%,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-coconut-raspberry-loaf-cake-240g-serves-6-
Header Information,,,,Typical Values,Per 100g,Per cupcake,% based on RI for Average Adult,,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-deliciously-free-from-chocolate-cupcakes-105g
Sainsbury's Deliciously Free From Chocolate Cupcakes 105g,"Chocolate flavoured sponge cakes with a chocolate flavour filling, topped with chocolate flavour frosting and finished with a chocolate decoration.",£1.85,"INGREDIENTS:Frosting (36%) (Sugar, Palm Oil, Unsalted Butter (Butter (Cows'Milk)), Rapeseed Oil, Fat Reduced Cocoa Powder, Palm Fat, Cocoa Mass, Glucose Syrup, Emulsifiers: Mono- and Diglycerides of Fatty Acids,SoyaLecithin; Cocoa Butter, Whole Cows'MilkPowder, Preservative: Potassium Sorbate; Whey Powder (Cows'Milk), Flavouring), Sugar, PasteurisedEgg, Filling (9%) (Sugar, Palm Oil, Palm Fat, Rapeseed Oil, Fat Reduced Cocoa Powder, Salted Butter (Butter (Cows'Milk), Salt), Corn Starch, Emulsifiers: Mono- and Diglycerides of Fatty Acids,SoyaLecithin, Polyglycerol Esters of Fatty Acids; Salt, Flavouring, Colours: Annatto Bixin, Curcumin), Rapeseed Oil, Rice Flour, Tapioca Starch, Rice Starch, Chocolate Decoration (3.5%) (Sugar, Cocoa Butter, Whole Cows'MilkPowder, Cocoa Mass, Whey Powder (Cows'Milk), Lactose (Cows'Milk), Emulsifier:SoyaLecithin; Flavouring), Fat Reduced Cocoa Powder, Humectant: Glycerine; Palm Oil, Maltodextrin, Whey Powder (Cows'Milk), Raising Agents: Calcium Phosphate, Potassium Carbonate, Diphosphates; Emulsifiers: Mono- and Diglycerides of Fatty Acids, Polyglycerol Esters of Fatty Acids; Modified Maize Starch, Modified Tapioca Starch, Preservative: Potassium Sorbate; Milk Protein (Cows'Milk), Salt, Stabiliser: Xanthan Gum; Flavouring,SoyaFlour, Acidity Regulator: Citric Acid; Palm Stearin.",Energy,2009kJ,1225kJ,-,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-deliciously-free-from-chocolate-cupcakes-105g
Sainsbury's Deliciously Free From Chocolate Cupcakes 105g,"Chocolate flavoured sponge cakes with a chocolate flavour filling, topped with chocolate flavour frosting and finished with a chocolate decoration.",£1.85,"INGREDIENTS:Frosting (36%) (Sugar, Palm Oil, Unsalted Butter (Butter (Cows'Milk)), Rapeseed Oil, Fat Reduced Cocoa Powder, Palm Fat, Cocoa Mass, Glucose Syrup, Emulsifiers: Mono- and Diglycerides of Fatty Acids,SoyaLecithin; Cocoa Butter, Whole Cows'MilkPowder, Preservative: Potassium Sorbate; Whey Powder (Cows'Milk), Flavouring), Sugar, PasteurisedEgg, Filling (9%) (Sugar, Palm Oil, Palm Fat, Rapeseed Oil, Fat Reduced Cocoa Powder, Salted Butter (Butter (Cows'Milk), Salt), Corn Starch, Emulsifiers: Mono- and Diglycerides of Fatty Acids,SoyaLecithin, Polyglycerol Esters of Fatty Acids; Salt, Flavouring, Colours: Annatto Bixin, Curcumin), Rapeseed Oil, Rice Flour, Tapioca Starch, Rice Starch, Chocolate Decoration (3.5%) (Sugar, Cocoa Butter, Whole Cows'MilkPowder, Cocoa Mass, Whey Powder (Cows'Milk), Lactose (Cows'Milk), Emulsifier:SoyaLecithin; Flavouring), Fat Reduced Cocoa Powder, Humectant: Glycerine; Palm Oil, Maltodextrin, Whey Powder (Cows'Milk), Raising Agents: Calcium Phosphate, Potassium Carbonate, Diphosphates; Emulsifiers: Mono- and Diglycerides of Fatty Acids, Polyglycerol Esters of Fatty Acids; Modified Maize Starch, Modified Tapioca Starch, Preservative: Potassium Sorbate; Milk Protein (Cows'Milk), Salt, Stabiliser: Xanthan Gum; Flavouring,SoyaFlour, Acidity Regulator: Citric Acid; Palm Stearin.",Fat,28.4g,17.3g,25%,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-deliciously-free-from-chocolate-cupcakes-105g
Sainsbury's Deliciously Free From Chocolate Cupcakes 105g,"Chocolate flavoured sponge cakes with a chocolate flavour filling, topped with chocolate flavour frosting and finished with a chocolate decoration.",£1.85,"INGREDIENTS:Frosting (36%) (Sugar, Palm Oil, Unsalted Butter (Butter (Cows'Milk)), Rapeseed Oil, Fat Reduced Cocoa Powder, Palm Fat, Cocoa Mass, Glucose Syrup, Emulsifiers: Mono- and Diglycerides of Fatty Acids,SoyaLecithin; Cocoa Butter, Whole Cows'MilkPowder, Preservative: Potassium Sorbate; Whey Powder (Cows'Milk), Flavouring), Sugar, PasteurisedEgg, Filling (9%) (Sugar, Palm Oil, Palm Fat, Rapeseed Oil, Fat Reduced Cocoa Powder, Salted Butter (Butter (Cows'Milk), Salt), Corn Starch, Emulsifiers: Mono- and Diglycerides of Fatty Acids,SoyaLecithin, Polyglycerol Esters of Fatty Acids; Salt, Flavouring, Colours: Annatto Bixin, Curcumin), Rapeseed Oil, Rice Flour, Tapioca Starch, Rice Starch, Chocolate Decoration (3.5%) (Sugar, Cocoa Butter, Whole Cows'MilkPowder, Cocoa Mass, Whey Powder (Cows'Milk), Lactose (Cows'Milk), Emulsifier:SoyaLecithin; Flavouring), Fat Reduced Cocoa Powder, Humectant: Glycerine; Palm Oil, Maltodextrin, Whey Powder (Cows'Milk), Raising Agents: Calcium Phosphate, Potassium Carbonate, Diphosphates; Emulsifiers: Mono- and Diglycerides of Fatty Acids, Polyglycerol Esters of Fatty Acids; Modified Maize Starch, Modified Tapioca Starch, Preservative: Potassium Sorbate; Milk Protein (Cows'Milk), Salt, Stabiliser: Xanthan Gum; Flavouring,SoyaFlour, Acidity Regulator: Citric Acid; Palm Stearin.",Saturates,10.1g,6.2g,31%,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-deliciously-free-from-chocolate-cupcakes-105g
Sainsbury's Deliciously Free From Chocolate Cupcakes 105g,"Chocolate flavoured sponge cakes with a chocolate flavour filling, topped with chocolate flavour frosting and finished with a chocolate decoration.",£1.85,"INGREDIENTS:Frosting (36%) (Sugar, Palm Oil, Unsalted Butter (Butter (Cows'Milk)), Rapeseed Oil, Fat Reduced Cocoa Powder, Palm Fat, Cocoa Mass, Glucose Syrup, Emulsifiers: Mono- and Diglycerides of Fatty Acids,SoyaLecithin; Cocoa Butter, Whole Cows'MilkPowder, Preservative: Potassium Sorbate; Whey Powder (Cows'Milk), Flavouring), Sugar, PasteurisedEgg, Filling (9%) (Sugar, Palm Oil, Palm Fat, Rapeseed Oil, Fat Reduced Cocoa Powder, Salted Butter (Butter (Cows'Milk), Salt), Corn Starch, Emulsifiers: Mono- and Diglycerides of Fatty Acids,SoyaLecithin, Polyglycerol Esters of Fatty Acids; Salt, Flavouring, Colours: Annatto Bixin, Curcumin), Rapeseed Oil, Rice Flour, Tapioca Starch, Rice Starch, Chocolate Decoration (3.5%) (Sugar, Cocoa Butter, Whole Cows'MilkPowder, Cocoa Mass, Whey Powder (Cows'Milk), Lactose (Cows'Milk), Emulsifier:SoyaLecithin; Flavouring), Fat Reduced Cocoa Powder, Humectant: Glycerine; Palm Oil, Maltodextrin, Whey Powder (Cows'Milk), Raising Agents: Calcium Phosphate, Potassium Carbonate, Diphosphates; Emulsifiers: Mono- and Diglycerides of Fatty Acids, Polyglycerol Esters of Fatty Acids; Modified Maize Starch, Modified Tapioca Starch, Preservative: Potassium Sorbate; Milk Protein (Cows'Milk), Salt, Stabiliser: Xanthan Gum; Flavouring,SoyaFlour, Acidity Regulator: Citric Acid; Palm Stearin.",Mono-unsaturates,12.8g,7.8g,-,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-deliciously-free-from-chocolate-cupcakes-105g
Sainsbury's Deliciously Free From Chocolate Cupcakes 105g,"Chocolate flavoured sponge cakes with a chocolate flavour filling, topped with chocolate flavour frosting and finished with a chocolate decoration.",£1.85,"INGREDIENTS:Frosting (36%) (Sugar, Palm Oil, Unsalted Butter (Butter (Cows'Milk)), Rapeseed Oil, Fat Reduced Cocoa Powder, Palm Fat, Cocoa Mass, Glucose Syrup, Emulsifiers: Mono- and Diglycerides of Fatty Acids,SoyaLecithin; Cocoa Butter, Whole Cows'MilkPowder, Preservative: Potassium Sorbate; Whey Powder (Cows'Milk), Flavouring), Sugar, PasteurisedEgg, Filling (9%) (Sugar, Palm Oil, Palm Fat, Rapeseed Oil, Fat Reduced Cocoa Powder, Salted Butter (Butter (Cows'Milk), Salt), Corn Starch, Emulsifiers: Mono- and Diglycerides of Fatty Acids,SoyaLecithin, Polyglycerol Esters of Fatty Acids; Salt, Flavouring, Colours: Annatto Bixin, Curcumin), Rapeseed Oil, Rice Flour, Tapioca Starch, Rice Starch, Chocolate Decoration (3.5%) (Sugar, Cocoa Butter, Whole Cows'MilkPowder, Cocoa Mass, Whey Powder (Cows'Milk), Lactose (Cows'Milk), Emulsifier:SoyaLecithin; Flavouring), Fat Reduced Cocoa Powder, Humectant: Glycerine; Palm Oil, Maltodextrin, Whey Powder (Cows'Milk), Raising Agents: Calcium Phosphate, Potassium Carbonate, Diphosphates; Emulsifiers: Mono- and Diglycerides of Fatty Acids, Polyglycerol Esters of Fatty Acids; Modified Maize Starch, Modified Tapioca Starch, Preservative: Potassium Sorbate; Milk Protein (Cows'Milk), Salt, Stabiliser: Xanthan Gum; Flavouring,SoyaFlour, Acidity Regulator: Citric Acid; Palm Stearin.",Polyunsaturates,4.2g,2.6g,-,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-deliciously-free-from-chocolate-cupcakes-105g
Sainsbury's Deliciously Free From Chocolate Cupcakes 105g,"Chocolate flavoured sponge cakes with a chocolate flavour filling, topped with chocolate flavour frosting and finished with a chocolate decoration.",£1.85,"INGREDIENTS:Frosting (36%) (Sugar, Palm Oil, Unsalted Butter (Butter (Cows'Milk)), Rapeseed Oil, Fat Reduced Cocoa Powder, Palm Fat, Cocoa Mass, Glucose Syrup, Emulsifiers: Mono- and Diglycerides of Fatty Acids,SoyaLecithin; Cocoa Butter, Whole Cows'MilkPowder, Preservative: Potassium Sorbate; Whey Powder (Cows'Milk), Flavouring), Sugar, PasteurisedEgg, Filling (9%) (Sugar, Palm Oil, Palm Fat, Rapeseed Oil, Fat Reduced Cocoa Powder, Salted Butter (Butter (Cows'Milk), Salt), Corn Starch, Emulsifiers: Mono- and Diglycerides of Fatty Acids,SoyaLecithin, Polyglycerol Esters of Fatty Acids; Salt, Flavouring, Colours: Annatto Bixin, Curcumin), Rapeseed Oil, Rice Flour, Tapioca Starch, Rice Starch, Chocolate Decoration (3.5%) (Sugar, Cocoa Butter, Whole Cows'MilkPowder, Cocoa Mass, Whey Powder (Cows'Milk), Lactose (Cows'Milk), Emulsifier:SoyaLecithin; Flavouring), Fat Reduced Cocoa Powder, Humectant: Glycerine; Palm Oil, Maltodextrin, Whey Powder (Cows'Milk), Raising Agents: Calcium Phosphate, Potassium Carbonate, Diphosphates; Emulsifiers: Mono- and Diglycerides of Fatty Acids, Polyglycerol Esters of Fatty Acids; Modified Maize Starch, Modified Tapioca Starch, Preservative: Potassium Sorbate; Milk Protein (Cows'Milk), Salt, Stabiliser: Xanthan Gum; Flavouring,SoyaFlour, Acidity Regulator: Citric Acid; Palm Stearin.",Carbohydrate,52.4g,32.0g,12%,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-deliciously-free-from-chocolate-cupcakes-105g
Sainsbury's Deliciously Free From Chocolate Cupcakes 105g,"Chocolate flavoured sponge cakes with a chocolate flavour filling, topped with chocolate flavour frosting and finished with a chocolate decoration.",£1.85,"INGREDIENTS:Frosting (36%) (Sugar, Palm Oil, Unsalted Butter (Butter (Cows'Milk)), Rapeseed Oil, Fat Reduced Cocoa Powder, Palm Fat, Cocoa Mass, Glucose Syrup, Emulsifiers: Mono- and Diglycerides of Fatty Acids,SoyaLecithin; Cocoa Butter, Whole Cows'MilkPowder, Preservative: Potassium Sorbate; Whey Powder (Cows'Milk), Flavouring), Sugar, PasteurisedEgg, Filling (9%) (Sugar, Palm Oil, Palm Fat, Rapeseed Oil, Fat Reduced Cocoa Powder, Salted Butter (Butter (Cows'Milk), Salt), Corn Starch, Emulsifiers: Mono- and Diglycerides of Fatty Acids,SoyaLecithin, Polyglycerol Esters of Fatty Acids; Salt, Flavouring, Colours: Annatto Bixin, Curcumin), Rapeseed Oil, Rice Flour, Tapioca Starch, Rice Starch, Chocolate Decoration (3.5%) (Sugar, Cocoa Butter, Whole Cows'MilkPowder, Cocoa Mass, Whey Powder (Cows'Milk), Lactose (Cows'Milk), Emulsifier:SoyaLecithin; Flavouring), Fat Reduced Cocoa Powder, Humectant: Glycerine; Palm Oil, Maltodextrin, Whey Powder (Cows'Milk), Raising Agents: Calcium Phosphate, Potassium Carbonate, Diphosphates; Emulsifiers: Mono- and Diglycerides of Fatty Acids, Polyglycerol Esters of Fatty Acids; Modified Maize Starch, Modified Tapioca Starch, Preservative: Potassium Sorbate; Milk Protein (Cows'Milk), Salt, Stabiliser: Xanthan Gum; Flavouring,SoyaFlour, Acidity Regulator: Citric Acid; Palm Stearin.",Sugars,36.1g,22.0g,24%,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-deliciously-free-from-chocolate-cupcakes-105g
Sainsbury's Deliciously Free From Chocolate Cupcakes 105g,"Chocolate flavoured sponge cakes with a chocolate flavour filling, topped with chocolate flavour frosting and finished with a chocolate decoration.",£1.85,"INGREDIENTS:Frosting (36%) (Sugar, Palm Oil, Unsalted Butter (Butter (Cows'Milk)), Rapeseed Oil, Fat Reduced Cocoa Powder, Palm Fat, Cocoa Mass, Glucose Syrup, Emulsifiers: Mono- and Diglycerides of Fatty Acids,SoyaLecithin; Cocoa Butter, Whole Cows'MilkPowder, Preservative: Potassium Sorbate; Whey Powder (Cows'Milk), Flavouring), Sugar, PasteurisedEgg, Filling (9%) (Sugar, Palm Oil, Palm Fat, Rapeseed Oil, Fat Reduced Cocoa Powder, Salted Butter (Butter (Cows'Milk), Salt), Corn Starch, Emulsifiers: Mono- and Diglycerides of Fatty Acids,SoyaLecithin, Polyglycerol Esters of Fatty Acids; Salt, Flavouring, Colours: Annatto Bixin, Curcumin), Rapeseed Oil, Rice Flour, Tapioca Starch, Rice Starch, Chocolate Decoration (3.5%) (Sugar, Cocoa Butter, Whole Cows'MilkPowder, Cocoa Mass, Whey Powder (Cows'Milk), Lactose (Cows'Milk), Emulsifier:SoyaLecithin; Flavouring), Fat Reduced Cocoa Powder, Humectant: Glycerine; Palm Oil, Maltodextrin, Whey Powder (Cows'Milk), Raising Agents: Calcium Phosphate, Potassium Carbonate, Diphosphates; Emulsifiers: Mono- and Diglycerides of Fatty Acids, Polyglycerol Esters of Fatty Acids; Modified Maize Starch, Modified Tapioca Starch, Preservative: Potassium Sorbate; Milk Protein (Cows'Milk), Salt, Stabiliser: Xanthan Gum; Flavouring,SoyaFlour, Acidity Regulator: Citric Acid; Palm Stearin.",Starch,16.3g,9.9g,-,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-deliciously-free-from-chocolate-cupcakes-105g
Sainsbury's Deliciously Free From Chocolate Cupcakes 105g,"Chocolate flavoured sponge cakes with a chocolate flavour filling, topped with chocolate flavour frosting and finished with a chocolate decoration.",£1.85,"INGREDIENTS:Frosting (36%) (Sugar, Palm Oil, Unsalted Butter (Butter (Cows'Milk)), Rapeseed Oil, Fat Reduced Cocoa Powder, Palm Fat, Cocoa Mass, Glucose Syrup, Emulsifiers: Mono- and Diglycerides of Fatty Acids,SoyaLecithin; Cocoa Butter, Whole Cows'MilkPowder, Preservative: Potassium Sorbate; Whey Powder (Cows'Milk), Flavouring), Sugar, PasteurisedEgg, Filling (9%) (Sugar, Palm Oil, Palm Fat, Rapeseed Oil, Fat Reduced Cocoa Powder, Salted Butter (Butter (Cows'Milk), Salt), Corn Starch, Emulsifiers: Mono- and Diglycerides of Fatty Acids,SoyaLecithin, Polyglycerol Esters of Fatty Acids; Salt, Flavouring, Colours: Annatto Bixin, Curcumin), Rapeseed Oil, Rice Flour, Tapioca Starch, Rice Starch, Chocolate Decoration (3.5%) (Sugar, Cocoa Butter, Whole Cows'MilkPowder, Cocoa Mass, Whey Powder (Cows'Milk), Lactose (Cows'Milk), Emulsifier:SoyaLecithin; Flavouring), Fat Reduced Cocoa Powder, Humectant: Glycerine; Palm Oil, Maltodextrin, Whey Powder (Cows'Milk), Raising Agents: Calcium Phosphate, Potassium Carbonate, Diphosphates; Emulsifiers: Mono- and Diglycerides of Fatty Acids, Polyglycerol Esters of Fatty Acids; Modified Maize Starch, Modified Tapioca Starch, Preservative: Potassium Sorbate; Milk Protein (Cows'Milk), Salt, Stabiliser: Xanthan Gum; Flavouring,SoyaFlour, Acidity Regulator: Citric Acid; Palm Stearin.",Fibre,1.2g,0.8g,-,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-deliciously-free-from-chocolate-cupcakes-105g
Sainsbury's Deliciously Free From Chocolate Cupcakes 105g,"Chocolate flavoured sponge cakes with a chocolate flavour filling, topped with chocolate flavour frosting and finished with a chocolate decoration.",£1.85,"INGREDIENTS:Frosting (36%) (Sugar, Palm Oil, Unsalted Butter (Butter (Cows'Milk)), Rapeseed Oil, Fat Reduced Cocoa Powder, Palm Fat, Cocoa Mass, Glucose Syrup, Emulsifiers: Mono- and Diglycerides of Fatty Acids,SoyaLecithin; Cocoa Butter, Whole Cows'MilkPowder, Preservative: Potassium Sorbate; Whey Powder (Cows'Milk), Flavouring), Sugar, PasteurisedEgg, Filling (9%) (Sugar, Palm Oil, Palm Fat, Rapeseed Oil, Fat Reduced Cocoa Powder, Salted Butter (Butter (Cows'Milk), Salt), Corn Starch, Emulsifiers: Mono- and Diglycerides of Fatty Acids,SoyaLecithin, Polyglycerol Esters of Fatty Acids; Salt, Flavouring, Colours: Annatto Bixin, Curcumin), Rapeseed Oil, Rice Flour, Tapioca Starch, Rice Starch, Chocolate Decoration (3.5%) (Sugar, Cocoa Butter, Whole Cows'MilkPowder, Cocoa Mass, Whey Powder (Cows'Milk), Lactose (Cows'Milk), Emulsifier:SoyaLecithin; Flavouring), Fat Reduced Cocoa Powder, Humectant: Glycerine; Palm Oil, Maltodextrin, Whey Powder (Cows'Milk), Raising Agents: Calcium Phosphate, Potassium Carbonate, Diphosphates; Emulsifiers: Mono- and Diglycerides of Fatty Acids, Polyglycerol Esters of Fatty Acids; Modified Maize Starch, Modified Tapioca Starch, Preservative: Potassium Sorbate; Milk Protein (Cows'Milk), Salt, Stabiliser: Xanthan Gum; Flavouring,SoyaFlour, Acidity Regulator: Citric Acid; Palm Stearin.",Protein,3.4g,2.0g,4%,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-deliciously-free-from-chocolate-cupcakes-105g
